"Id","ProjId","ProjName","CommitSha","FileName","ActionScript","SrcLine","DestLine","BlockLength","nUpdates"
"581","23","magisk","40e92721c1fc3675039723bd3caa28f85790e01e","list_item_repo.xml","{'src_line': 111, 'block_length': 4, 'dest_line': 138, 'mode': 'move', 'indent_offset': 12, 'edit_action': 'Move a 4-line block from line 111 to line 138 with moving right 12 whitespaces.', 'move_type': 'u', 'updates': [[112, 139], [114, 141]]}","111","138","4","0"
"582","23","magisk","41295e0c4dbd32c4366369b9fb93c8bb24fa9429","modules_fragment.xml","{'src_line': 17, 'block_length': 2, 'dest_line': 8, 'mode': 'move', 'indent_offset': -8, 'edit_action': 'Move a 2-line block from line 17 to line 8 with moving left 8 whitespaces.', 'move_type': 'u', 'updates': []}","17","8","2","0"
"583","23","magisk","41295e0c4dbd32c4366369b9fb93c8bb24fa9429","modules_fragment.xml","{'src_line': 38, 'block_length': 2, 'dest_line': 11, 'mode': 'move', 'indent_offset': -8, 'edit_action': 'Move a 2-line block from line 38 to line 11 with moving left 8 whitespaces.', 'move_type': 'u', 'updates': [[38, 11], [39, 12]]}","38","11","2","0"
"584","23","magisk","41295e0c4dbd32c4366369b9fb93c8bb24fa9429","modules_fragment.xml","{'src_line': 59, 'block_length': 2, 'dest_line': 14, 'mode': 'move', 'indent_offset': -4, 'edit_action': 'Move a 2-line block from line 59 to line 14 with moving left 4 whitespaces.', 'move_type': 'u', 'updates': [[59, 14], [60, 15]]}","59","14","2","0"
"585","23","magisk","4692ed4b4a1cc97717a11007fac2f94de39e8824","activity_main.xml","{'src_line': 25, 'block_length': 2, 'dest_line': 22, 'mode': 'move', 'indent_offset': 0, 'edit_action': 'Move a 2-line block from line 25 to line 22', 'move_type': 'd', 'updates': []}","25","22","2","0"
"586","23","magisk","4692ed4b4a1cc97717a11007fac2f94de39e8824","activity_main.xml","{'src_line': 36, 'block_length': 2, 'dest_line': 55, 'mode': 'move', 'indent_offset': 0, 'edit_action': 'Move a 2-line block from line 36 to line 55', 'move_type': 'd', 'updates': []}","36","55","2","0"
"587","23","magisk","4692ed4b4a1cc97717a11007fac2f94de39e8824","activity_main.xml","{'src_line': 40, 'block_length': 2, 'dest_line': 36, 'mode': 'move', 'indent_offset': 0, 'edit_action': 'Move a 2-line block from line 40 to line 36', 'move_type': 'd', 'updates': [[41, 37]]}","40","36","2","0"
"588","23","magisk","4692ed4b4a1cc97717a11007fac2f94de39e8824","activity_main.xml","{'src_line': 47, 'block_length': 2, 'dest_line': 44, 'mode': 'move', 'indent_offset': 0, 'edit_action': 'Move a 2-line block from line 47 to line 44', 'move_type': 'd', 'updates': []}","47","44","2","0"
"589","23","magisk","4692ed4b4a1cc97717a11007fac2f94de39e8824","activity_main.xml","{'src_line': 50, 'block_length': 2, 'dest_line': 107, 'mode': 'move', 'indent_offset': 0, 'edit_action': 'Move a 2-line block from line 50 to line 107', 'move_type': 'd', 'updates': [[50, 107], [51, 108]]}","50","107","2","0"
"590","23","magisk","4692ed4b4a1cc97717a11007fac2f94de39e8824","activity_main.xml","{'src_line': 53, 'block_length': 2, 'dest_line': 47, 'mode': 'move', 'indent_offset': 0, 'edit_action': 'Move a 2-line block from line 53 to line 47', 'move_type': 'd', 'updates': [[54, 48]]}","53","47","2","0"
"591","23","magisk","4692ed4b4a1cc97717a11007fac2f94de39e8824","activity_main.xml","{'src_line': 69, 'block_length': 2, 'dest_line': 66, 'mode': 'move', 'indent_offset': 0, 'edit_action': 'Move a 2-line block from line 69 to line 66', 'move_type': 'd', 'updates': []}","69","66","2","0"
"592","23","magisk","4692ed4b4a1cc97717a11007fac2f94de39e8824","activity_main.xml","{'src_line': 73, 'block_length': 2, 'dest_line': 72, 'mode': 'move', 'indent_offset': 0, 'edit_action': 'Move a 2-line block from line 73 to line 72', 'move_type': 'd', 'updates': [[73, 72], [74, 73]]}","73","72","2","0"
"593","23","magisk","4692ed4b4a1cc97717a11007fac2f94de39e8824","activity_main.xml","{'src_line': 80, 'block_length': 2, 'dest_line': 77, 'mode': 'move', 'indent_offset': 0, 'edit_action': 'Move a 2-line block from line 80 to line 77', 'move_type': 'd', 'updates': []}","80","77","2","0"
"594","23","magisk","4692ed4b4a1cc97717a11007fac2f94de39e8824","activity_main.xml","{'src_line': 121, 'block_length': 2, 'dest_line': 119, 'mode': 'move', 'indent_offset': 0, 'edit_action': 'Move a 2-line block from line 121 to line 119', 'move_type': 'd', 'updates': [[122, 120]]}","121","119","2","0"
"595","23","magisk","5baa2e90691136f63a00b3033e0192bbc75e425e","list_item_module.xml","{'src_line': 39, 'block_length': 6, 'dest_line': 34, 'mode': 'move', 'indent_offset': -4, 'edit_action': 'Move a 6-line block from line 39 to line 34 with moving left 4 whitespaces.', 'move_type': 'u', 'updates': [[39, 34], [41, 36]]}","39","34","6","0"
"596","23","magisk","5baa2e90691136f63a00b3033e0192bbc75e425e","list_item_module.xml","{'src_line': 46, 'block_length': 4, 'dest_line': 41, 'mode': 'move', 'indent_offset': -4, 'edit_action': 'Move a 4-line block from line 46 to line 41 with moving left 4 whitespaces.', 'move_type': 'h', 'updates': []}","46","41","4","0"
"597","23","magisk","75a37adcd1ea6519c37719603b2634278a67609d","AndroidManifest.xml","{'src_line': 3, 'block_length': 2, 'dest_line': 3, 'mode': 'move', 'indent_offset': -6, 'edit_action': 'Move a 2-line block from line 3 to line 3 with moving left 6 whitespaces.', 'move_type': 'h', 'updates': []}","3","3","2","0"
"598","23","magisk","ab318ef99ed8dd136e142df156a6ef3da3c3ef94","magisk_fragment.xml","{'src_line': 14, 'block_length': 6, 'dest_line': 44, 'mode': 'move', 'indent_offset': 12, 'edit_action': 'Move a 6-line block from line 14 to line 44 with moving right 12 whitespaces.', 'move_type': 'd', 'updates': [[15, 45]]}","14","44","6","0"
"599","23","magisk","ab318ef99ed8dd136e142df156a6ef3da3c3ef94","magisk_fragment.xml","{'src_line': 173, 'block_length': 3, 'dest_line': 95, 'mode': 'move', 'indent_offset': 4, 'edit_action': 'Move a 3-line block from line 173 to line 95 with moving right 4 whitespaces.', 'move_type': 'u', 'updates': [[173, 95], [174, 96]]}","173","95","3","0"
"600","23","magisk","ab318ef99ed8dd136e142df156a6ef3da3c3ef94","magisk_fragment.xml","{'src_line': 185, 'block_length': 3, 'dest_line': 146, 'mode': 'move', 'indent_offset': 12, 'edit_action': 'Move a 3-line block from line 185 to line 146 with moving right 12 whitespaces.', 'move_type': 'd', 'updates': [[185, 146], [186, 147]]}","185","146","3","0"
"601","23","magisk","c3b1070b83470151f915e874a7d89b3ab71f4873","modules_fragment.xml","{'src_line': 55, 'block_length': 10, 'dest_line': 55, 'mode': 'move', 'indent_offset': 4, 'edit_action': 'Move a 10-line block from line 55 to line 55 with moving right 4 whitespaces.', 'move_type': 'h', 'updates': []}","55","55","10","0"
"602","23","magisk","dc06a132bcfa4320a0e5f5be9cd4a8dd0a2ef96b","strings.xml","{'src_line': 7, 'block_length': 2, 'dest_line': 19, 'mode': 'move', 'indent_offset': 0, 'edit_action': 'Move a 2-line block from line 7 to line 19', 'move_type': 'd', 'updates': []}","7","19","2","0"
"603","23","magisk","dc06a132bcfa4320a0e5f5be9cd4a8dd0a2ef96b","strings.xml","{'src_line': 13, 'block_length': 2, 'dest_line': 9, 'mode': 'move', 'indent_offset': 0, 'edit_action': 'Move a 2-line block from line 13 to line 9', 'move_type': 'u', 'updates': []}","13","9","2","0"
"604","23","magisk","e18f4c843a563ddc3e72e17158298fc1bd4d6582","drawer.xml","{'src_line': 11, 'block_length': 5, 'dest_line': 29, 'mode': 'move', 'indent_offset': 0, 'edit_action': 'Move a 5-line block from line 11 to line 29', 'move_type': 'd', 'updates': [[12, 30], [13, 31], [14, 32]]}","11","29","5","0"
"605","23","magisk","e18f4c843a563ddc3e72e17158298fc1bd4d6582","strings.xml","{'src_line': 9, 'block_length': 4, 'dest_line': 45, 'mode': 'move', 'indent_offset': 0, 'edit_action': 'Move a 4-line block from line 9 to line 45', 'move_type': 'd', 'updates': [[9, 45], [10, 46], [11, 47], [12, 48]]}","9","45","4","0"
"606","23","magisk","fc5c9647d829cad1b73338e42164decc4ab08a54","AndroidManifest.xml","{'src_line': 6, 'block_length': 3, 'dest_line': 7, 'mode': 'move', 'indent_offset': 0, 'edit_action': 'Move a 3-line block from line 6 to line 7', 'move_type': 'u', 'updates': [[6, 7], [7, 8], [8, 9]]}","6","7","3","0"
"607","25","okhttp","00d39e07e32a95bbd212cae93efa3110ef0ea8cf","pom.xml","{'src_line': 50, 'block_length': 2, 'dest_line': 86, 'mode': 'move', 'indent_offset': 0, 'edit_action': 'Move a 2-line block from line 50 to line 86', 'move_type': 'd', 'updates': [[50, 86], [51, 87]]}","50","86","2","0"
"608","25","okhttp","0d0e03b0859a200ea3da258bfe24a1f732659d6b","pom.xml","{'src_line': 50, 'block_length': 2, 'dest_line': 86, 'mode': 'move', 'indent_offset': 0, 'edit_action': 'Move a 2-line block from line 50 to line 86', 'move_type': 'd', 'updates': [[50, 86], [51, 87]]}","50","86","2","0"
"609","25","okhttp","1a3817c8c95ba79ea57fa511a6f1241a30963ffe","pom.xml","{'src_line': 50, 'block_length': 2, 'dest_line': 86, 'mode': 'move', 'indent_offset': 0, 'edit_action': 'Move a 2-line block from line 50 to line 86', 'move_type': 'd', 'updates': [[50, 86], [51, 87]]}","50","86","2","0"
